ds_id_src,ds_nm_src,var_id_src,var_nm_src,ds_id_dst,ds_nm_dst,join_type_id,join_type,join_str
-1,.,,,-1,_,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,T,,,-1,_,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,M,,,-1,_,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,P,,,-1,_,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,_,,,-1,_,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,C,,,-1,_,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,H,,,-1,_,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,A,,,-1,_,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,R,,,-1,_,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,G,,,-1,_,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,E,,,-1,_,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,_,,,-1,_,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,O,,,-1,_,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,F,,,-1,_,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,F,,,-1,_,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,S,,,-1,_,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,I,,,-1,1,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,M,,,-1,1,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,P,,,-1,1,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,.,,,-1,1,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,T,,,-1,1,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,M,,,-1,1,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,P,,,-1,1,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,_,,,-1,1,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,C,,,-1,1,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,H,,,-1,1,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,A,,,-1,1,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,R,,,-1,1,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,G,,,-1,1,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,E,,,-1,1,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,_,,,-1,1,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,O,,,-1,1,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,F,,,-1,1,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,F,,,-1,1,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,S,,,-1,1,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,I,,,-1,3,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,M,,,-1,3,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,P,,,-1,3,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,.,,,-1,3,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,T,,,-1,3,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,M,,,-1,3,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,P,,,-1,3,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,_,,,-1,3,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,C,,,-1,3,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,H,,,-1,3,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,A,,,-1,3,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,R,,,-1,3,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,G,,,-1,3,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,E,,,-1,3,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,_,,,-1,3,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,O,,,-1,3,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,F,,,-1,3,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,F,,,-1,3,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,S,,,-1,3,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,I,,,-1,M,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,M,,,-1,M,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,P,,,-1,M,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,.,,,-1,M,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,T,,,-1,M,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,M,,,-1,M,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,P,,,-1,M,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,_,,,-1,M,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,C,,,-1,M,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,H,,,-1,M,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,A,,,-1,M,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,R,,,-1,M,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,G,,,-1,M,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,E,,,-1,M,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,_,,,-1,M,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,O,,,-1,M,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,F,,,-1,M,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,F,,,-1,M,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,S,,,-1,M,00004,hash table,"declare hash h1(dataset:""imp.tmp_charge_offs(where=(chargeoff_amount>=150))"", hashexp: 16, ordered: ""Y""); h1.defineKey(""c_grp_prod"",""new_acct""); h1.definedata(""chargeoff_date"",""chargeoff_amount""); h1.defineDone();"
-1,I,,,-1,I,00004,hash table,"declare hash h2(dataset:""imp.tmp_write_offs"", hashexp: 16, ordered: ""Y""); h2.defineKey(""c_grp_prod"",""new_acct""); h2.definedata(""d_write_off_dda"",""a_write_off_dda""); h2.defineDone();"
-1,M,,,-1,I,00004,hash table,"declare hash h2(dataset:""imp.tmp_write_offs"", hashexp: 16, ordered: ""Y""); h2.defineKey(""c_grp_prod"",""new_acct""); h2.definedata(""d_write_off_dda"",""a_write_off_dda""); h2.defineDone();"
-1,P,,,-1,I,00004,hash table,"declare hash h2(dataset:""imp.tmp_write_offs"", hashexp: 16, ordered: ""Y""); h2.defineKey(""c_grp_prod"",""new_acct""); h2.definedata(""d_write_off_dda"",""a_write_off_dda""); h2.defineDone();"
-1,.,,,-1,I,00004,hash table,"declare hash h2(dataset:""imp.tmp_write_offs"", hashexp: 16, ordered: ""Y""); h2.defineKey(""c_grp_prod"",""new_acct""); h2.definedata(""d_write_off_dda"",""a_write_off_dda""); h2.defineDone();"
-1,T,,,-1,I,00004,hash table,"declare hash h2(dataset:""imp.tmp_write_offs"", hashexp: 16, ordered: ""Y""); h2.defineKey(""c_grp_prod"",""new_acct""); h2.definedata(""d_write_off_dda"",""a_write_off_dda""); h2.defineDone();"
-1,M,,,-1,I,00004,hash table,"declare hash h2(dataset:""imp.tmp_write_offs"", hashexp: 16, ordered: ""Y""); h2.defineKey(""c_grp_prod"",""new_acct""); h2.definedata(""d_write_off_dda"",""a_write_off_dda""); h2.defineDone();"
-1,P,,,-1,I,00004,hash table,"declare hash h2(dataset:""imp.tmp_write_offs"", hashexp: 16, ordered: ""Y""); h2.defineKey(""c_grp_prod"",""new_acct""); h2.definedata(""d_write_off_dda"",""a_write_off_dda""); h2.defineDone();"
-1,_,,,-1,I,00004,hash table,"declare hash h2(dataset:""imp.tmp_write_offs"", hashexp: 16, ordered: ""Y""); h2.defineKey(""c_grp_prod"",""new_acct""); h2.definedata(""d_write_off_dda"",""a_write_off_dda""); h2.defineDone();"
-1,W,,,-1,I,00004,hash table,"declare hash h2(dataset:""imp.tmp_write_offs"", hashexp: 16, ordered: ""Y""); h2.defineKey(""c_grp_prod"",""new_acct""); h2.definedata(""d_write_off_dda"",""a_write_off_dda""); h2.defineDone();"
-1,R,,,-1,I,00004,hash table,"declare hash h2(dataset:""imp.tmp_write_offs"", hashexp: 16, ordered: ""Y""); h2.defineKey(""c_grp_prod"",""new_acct""); h2.definedata(""d_write_off_dda"",""a_write_off_dda""); h2.defineDone();"
-1,I,,,-1,I,00004,hash table,"declare hash h2(dataset:""imp.tmp_write_offs"", hashexp: 16, ordered: ""Y""); h2.defineKey(""c_grp_prod"",""new_acct""); h2.definedata(""d_write_off_dda"",""a_write_off_dda""); h2.defineDone();"
-1,T,,,-1,I,00004,hash table,"declare hash h2(dataset:""imp.tmp_write_offs"", hashexp: 16, ordered: ""Y""); h2.defineKey(""c_grp_prod"",""new_acct""); h2.definedata(""d_write_off_dda"",""a_write_off_dda""); h2.defineDone();"
-1,E,,,-1,I,00004,hash table,"declare hash h2(dataset:""imp.tmp_write_offs"", hashexp: 16, ordered: ""Y""); h2.defineKey(""c_grp_prod"",""new_acct""); h2.definedata(""d_write_off_dda"",""a_write_off_dda""); h2.defineDone();"
-1,_,,,-1,I,00004,hash table,"declare hash h2(dataset:""imp.tmp_write_offs"", hashexp: 16, ordered: ""Y""); h2.defineKey(""c_grp_prod"",""new_acct""); h2.definedata(""d_write_off_dda"",""a_write_off_dda""); h2.defineDone();"
-1,O,,,-1,I,00004,hash table,"declare hash h2(dataset:""imp.tmp_write_offs"", hashexp: 16, ordered: ""Y""); h2.defineKey(""c_grp_prod"",""new_acct""); h2.definedata(""d_write_off_dda"",""a_write_off_dda""); h2.defineDone();"
-1,F,,,-1,I,00004,hash table,"declare hash h2(dataset:""imp.tmp_write_offs"", hashexp: 16, ordered: ""Y""); h2.defineKey(""c_grp_prod"",""new_acct""); h2.definedata(""d_write_off_dda"",""a_write_off_dda""); h2.defineDone();"
-1,F,,,-1,I,00004,hash table,"declare hash h2(dataset:""imp.tmp_write_offs"", hashexp: 16, ordered: ""Y""); h2.defineKey(""c_grp_prod"",""new_acct""); h2.definedata(""d_write_off_dda"",""a_write_off_dda""); h2.defineDone();"
-1,S,,,-1,I,00004,hash table,"declare hash h2(dataset:""imp.tmp_write_offs"", hashexp: 16, ordered: ""Y""); h2.defineKey(""c_grp_prod"",""new_acct""); h2.definedata(""d_write_off_dda"",""a_write_off_dda""); h2.defineDone();"
-1,I,,,-1,M,00004,hash table,"declare hash h2(dataset:""imp.tmp_write_offs"", hashexp: 16, ordered: ""Y""); h2.defineKey(""c_grp_prod"",""new_acct""); h2.definedata(""d_write_off_dda"",""a_write_off_dda""); h2.defineDone();"
-1,M,,,-1,M,00004,hash table,"declare hash h2(dataset:""imp.tmp_write_offs"", hashexp: 16, ordered: ""Y""); h2.defineKey(""c_grp_prod"",""new_acct""); h2.definedata(""d_write_off_dda"",""a_write_off_dda""); h2.defineDone();"
-1,P,,,-1,M,00004,hash table,"declare hash h2(dataset:""imp.tmp_write_offs"", hashexp: 16, ordered: ""Y""); h2.defineKey(""c_grp_prod"",""new_acct""); h2.definedata(""d_write_off_dda"",""a_write_off_dda""); h2.defineDone();"
-1,.,,,-1,M,00004,hash table,"declare hash h2(dataset:""imp.tmp_write_offs"", hashexp: 16, ordered: ""Y""); h2.defineKey(""c_grp_prod"",""new_acct""); h2.definedata(""d_write_off_dda"",""a_write_off_dda""); h2.defineDone();"
-1,T,,,-1,M,00004,hash table,"declare hash h2(dataset:""imp.tmp_write_offs"", hashexp: 16, ordered: ""Y""); h2.defineKey(""c_grp_prod"",""new_acct""); h2.definedata(""d_write_off_dda"",""a_write_off_dda""); h2.defineDone();"
-1,M,,,-1,M,00004,hash table,"declare hash h2(dataset:""imp.tmp_write_offs"", hashexp: 16, ordered: ""Y""); h2.defineKey(""c_grp_prod"",""new_acct""); h2.definedata(""d_write_off_dda"",""a_write_off_dda""); h2.defineDone();"
-1,P,,,-1,M,00004,hash table,"declare hash h2(dataset:""imp.tmp_write_offs"", hashexp: 16, ordered: ""Y""); h2.defineKey(""c_grp_prod"",""new_acct""); h2.definedata(""d_write_off_dda"",""a_write_off_dda""); h2.defineDone();"
-1,_,,,-1,M,00004,hash table,"declare hash h2(dataset:""imp.tmp_write_offs"", hashexp: 16, ordered: ""Y""); h2.defineKey(""c_grp_prod"",""new_acct""); h2.definedata(""d_write_off_dda"",""a_write_off_dda""); h2.defineDone();"
-1,W,,,-1,M,00004,hash table,"declare hash h2(dataset:""imp.tmp_write_offs"", hashexp: 16, ordered: ""Y""); h2.defineKey(""c_grp_prod"",""new_acct""); h2.definedata(""d_write_off_dda"",""a_write_off_dda""); h2.defineDone();"
