ds_id_src,ds_nm_src,var_id_src,var_nm_src,ds_id_dst,ds_nm_dst,var_id_dst,var_nm_dst,rel_id,rel_nm,trans_type_id,trans_type,trans_str
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01599,R_IDR,00003,append|create,,,null as R_IDR
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01600,R_IDR_EOM,00003,append|create,,,null as R_IDR_EOM
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01601,K_DAY_CONT_EXCS,00003,append|create,,,null as K_DAY_CONT_EXCS
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01602,I_CHRGO,00003,append|create,,,null as I_CHRGO
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01603,A_INCM_FEE_NET,00003,append|create,,,null as A_INCM_FEE_NET
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01604,A_INCM_INT_NET,00003,append|create,,,null as A_INCM_INT_NET
00026,RADAR.T_SME_OBS_OLL,00539,C_RG,00054,RADAR.T_SME_OBS_ALL,01605,C_RG,00002,append|copy,,,T_SME_OBS_OLL.C_RG
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01606,C_SI,00003,append|create,,,null as C_SI
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01607,F_DECEASED,00003,append|create,,,null as F_DECEASED
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01608,F_FRAUD,00003,append|create,,,null as F_FRAUD
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01609,F_BANKRUPT,00003,append|create,,,null as F_BANKRUPT
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01610,A_OTHER,00003,append|create,,,null as A_OTHER
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01611,D_WRITE_OFF,00003,append|create,,,null as D_WRITE_OFF
00026,RADAR.T_SME_OBS_OLL,00545,ID_POST_ACCT,00054,RADAR.T_SME_OBS_ALL,01612,ID_POST_ACCT,00002,append|copy,,,T_SME_OBS_OLL.ID_POST_ACCT
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01613,D_CHARGE_OFF,00003,append|create,,,null as D_CHARGE_OFF
00026,RADAR.T_SME_OBS_OLL,00546,F_EXCLUSION,00054,RADAR.T_SME_OBS_ALL,01614,F_EXCLUSION,00002,append|copy,,,T_SME_OBS_OLL.F_EXCLUSION
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01615,F_CLSE_ACCT,00003,append|create,,,null as F_CLSE_ACCT
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01616,N_CUST,00003,append|create,,,null as N_CUST
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01617,C_RLNSHP,00003,append|create,,,null as C_RLNSHP
00026,RADAR.T_SME_OBS_OLL,00548,N_CLG,00054,RADAR.T_SME_OBS_ALL,01618,N_CLG,00002,append|copy,,,T_SME_OBS_OLL.N_CLG
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01619,PRIORITY,00003,append|create,,,null as PRIORITY
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01620,A_RC_APRV_VP,00003,append|create,,,null as A_RC_APRV_VP
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01621,C_BLK_AUTO,00003,append|create,,,null as C_BLK_AUTO
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01622,C_BLK_MAN,00003,append|create,,,null as C_BLK_MAN
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01623,D_OPEN,00003,append|create,,,null as D_OPEN
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01624,K_DAYS_DLNQT,00003,append|create,,,null as K_DAYS_DLNQT
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01625,A_CHRGO,00003,append|create,,,null as A_CHRGO
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01626,A_CHRGO_CASH,00003,append|create,,,null as A_CHRGO_CASH
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01627,C_STATE_RSDNC,00003,append|create,,,null as C_STATE_RSDNC
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01628,F_CACHE,00003,append|create,,,null as F_CACHE
00026,RADAR.T_SME_OBS_OLL,00536,C_TYPE_OLL,00054,RADAR.T_SME_OBS_ALL,01629,C_TYPE_OLL,00002,append|copy,,,T_SME_OBS_OLL.C_TYPE_OLL
00026,RADAR.T_SME_OBS_OLL,00537,N_SEQ_OLL,00054,RADAR.T_SME_OBS_ALL,01630,N_SEQ_OLL,00002,append|copy,,,T_SME_OBS_OLL.N_SEQ_OLL
00026,RADAR.T_SME_OBS_OLL,00540,C_STAT_OLL,00054,RADAR.T_SME_OBS_ALL,01631,C_STAT_OLL,00002,append|copy,,,T_SME_OBS_OLL.C_STAT_OLL
00026,RADAR.T_SME_OBS_OLL,00541,A_OLL,00054,RADAR.T_SME_OBS_ALL,01632,A_OLL,00002,append|copy,,,T_SME_OBS_OLL.A_OLL
00026,RADAR.T_SME_OBS_OLL,00542,A_LIMIT,00054,RADAR.T_SME_OBS_ALL,01633,A_LIMIT,00002,append|copy,,,T_SME_OBS_OLL.A_LIMIT
00026,RADAR.T_SME_OBS_OLL,00543,D_EXPIRY_OLL,00054,RADAR.T_SME_OBS_ALL,01634,D_EXPIRY_OLL,00002,append|copy,,,T_SME_OBS_OLL.D_EXPIRY_OLL
00026,RADAR.T_SME_OBS_OLL,00544,D_CLOSE_OLL,00054,RADAR.T_SME_OBS_ALL,01635,D_CLOSE_OLL,00002,append|copy,,,T_SME_OBS_OLL.D_CLOSE_OLL
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01636,CONTRACT_PK,00003,append|create,,,null as CONTRACT_PK
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01637,NAME_KEY,00003,append|create,,,null as NAME_KEY
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01638,GOODS_CATEGORY,00003,append|create,,,null as GOODS_CATEGORY
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01639,DAYS_IN_ARREARS,00003,append|create,,,null as DAYS_IN_ARREARS
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01640,WRITEOFF_DT,00003,append|create,,,null as WRITEOFF_DT
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01641,NET_OUTSTANDINGS,00003,append|create,,,null as NET_OUTSTANDINGS
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01642,ACTUAL_FACILITY_CD,00003,append|create,,,null as ACTUAL_FACILITY_CD
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01643,SPECIFIC_PROVISION,00003,append|create,,,null as SPECIFIC_PROVISION
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01644,LIMIT_AMT,00003,append|create,,,null as LIMIT_AMT
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01645,CONTRACT_STATUS,00003,append|create,,,null as CONTRACT_STATUS
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01646,GROSS_BALANCE,00003,append|create,,,null as GROSS_BALANCE
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01647,REMAINING_DAYS,00003,append|create,,,null as REMAINING_DAYS
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01648,CONTRACT_TERM,00003,append|create,,,null as CONTRACT_TERM
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01649,LOSS_FLAG,00003,append|create,,,null as LOSS_FLAG
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01650,PROVISION,00003,append|create,,,null as PROVISION
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01651,WRITE_BACK,00003,append|create,,,null as WRITE_BACK
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01652,WRITE_OFF,00003,append|create,,,null as WRITE_OFF
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01653,SECURITY_INDICATOR,00003,append|create,,,null as SECURITY_INDICATOR
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01654,ANZSIC_CD,00003,append|create,,,null as ANZSIC_CD
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01655,DOUBTFUL_DEBT_YTD,00003,append|create,,,null as DOUBTFUL_DEBT_YTD
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01656,CUSTOMER_RATE,00003,append|create,,,null as CUSTOMER_RATE
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01657,NET_OUTSTANDING_PERF,00003,append|create,,,null as NET_OUTSTANDING_PERF
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01658,WOF_DATE,00003,append|create,,,null as WOF_DATE
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01659,A_RECOVERY_REPAYMENT,00003,append|create,,,null as A_RECOVERY_REPAYMENT
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01660,N_APPLICATION,00003,append|create,,,null as N_APPLICATION
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01661,INTRODUCER_ID,00003,append|create,,,null as INTRODUCER_ID
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01662,ORIGINAL_ASST_NO,00003,append|create,,,null as ORIGINAL_ASST_NO
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01663,CONTRACT_NO,00003,append|create,,,null as CONTRACT_NO
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01664,ASSESSMENT_NO,00003,append|create,,,null as ASSESSMENT_NO
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01665,ASSESS_DATE,00003,append|create,,,null as ASSESS_DATE
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01666,ASSESSMENT_DATE,00003,append|create,,,null as ASSESSMENT_DATE
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01667,GOODS_CODE1,00003,append|create,,,null as GOODS_CODE1
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01668,GOODS_CODE2,00003,append|create,,,null as GOODS_CODE2
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01669,AMOUNT_FINANCED,00003,append|create,,,null as AMOUNT_FINANCED
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01670,BALLOON_PAYT,00003,append|create,,,null as BALLOON_PAYT
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01671,CASH_PRICE,00003,append|create,,,null as CASH_PRICE
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01672,CUSTOMER_TYPE,00003,append|create,,,null as CUSTOMER_TYPE
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01673,RECOMMENDED_PRICE,00003,append|create,,,null as RECOMMENDED_PRICE
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01674,CONTRACT_ID,00003,append|create,,,null as CONTRACT_ID
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01675,N_APPLCN_1,00003,append|create,,,null as N_APPLCN_1
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01676,N_APPLCN_2,00003,append|create,,,null as N_APPLCN_2
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01677,PRODUCT_TYPE,00003,append|create,,,null as PRODUCT_TYPE
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01678,X_VEDA_SCORE11RRI,00003,append|create,,,null as X_VEDA_SCORE11RRI
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01679,X_SAT_AT_CC,00003,append|create,,,null as X_SAT_AT_CC
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01680,Y_SAT_AT_CC,00003,append|create,,,null as Y_SAT_AT_CC
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01681,W_SAT_AT_CC,00003,append|create,,,null as W_SAT_AT_CC
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01682,K_DAYS_PAST_DUE,00003,append|create,,,null as K_DAYS_PAST_DUE
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01683,F_CANCELLED,00003,append|create,,,null as F_CANCELLED
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01684,F_NON_ACCRUAL,00003,append|create,,,null as F_NON_ACCRUAL
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01685,F_RESERVED_INTEREST,00003,append|create,,,null as F_RESERVED_INTEREST
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01686,F_CHARGED_OFF,00003,append|create,,,null as F_CHARGED_OFF
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01687,A_PRINCIPAL_CHARGED_OFF,00003,append|create,,,null as A_PRINCIPAL_CHARGED_OFF
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01688,A_INTEREST_CHARGED_OFF,00003,append|create,,,null as A_INTEREST_CHARGED_OFF
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01689,F_BILLG_PRM,00003,append|create,,,null as F_BILLG_PRM
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01690,N_SBCH,00003,append|create,,,null as N_SBCH
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01691,F_TCF_CUST,00003,append|create,,,null as F_TCF_CUST
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01692,F_TCF_CLG,00003,append|create,,,null as F_TCF_CLG
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01693,A_LMT_OD_EOM,00003,append|create,,,null as A_LMT_OD_EOM
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01694,A_REDRAW,00003,append|create,,,null as A_REDRAW
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01695,D_MTRTY_FINAL,00003,append|create,,,null as D_MTRTY_FINAL
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01696,RESID_STS,00003,append|create,,,null as RESID_STS
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01697,V_ESA_048_RESID_STS_ALL,00003,append|create,,,null as V_ESA_048_RESID_STS_ALL
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01698,L_W_SAT_AT_CC,00003,append|create,,,null as L_W_SAT_AT_CC
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01699,ID_POST_TRMD_545,00003,append|create,,,null as ID_POST_TRMD_545
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01700,F_PROVISIONED,00003,append|create,,,null as F_PROVISIONED
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01701,F_WRITE_OFF,00003,append|create,,,null as F_WRITE_OFF
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01702,F_LOST,00003,append|create,,,null as F_LOST
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01703,F_STOLEN,00003,append|create,,,null as F_STOLEN
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01704,F_CLOSED,00003,append|create,,,null as F_CLOSED
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01705,F_SOLD,00003,append|create,,,null as F_SOLD
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01706,F_MORATORIUM,00003,append|create,,,null as F_MORATORIUM
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01707,F_DPD90,00003,append|create,,,null as F_DPD90
00026,RADAR.T_SME_OBS_OLL,00610,C_PORTFOLIO,00054,RADAR.T_SME_OBS_ALL,01708,C_PORTFOLIO,00002,append|copy,,,T_SME_OBS_OLL.C_PORTFOLIO
00026,RADAR.T_SME_OBS_OLL,00552,C_BASEL_RETAIL,00054,RADAR.T_SME_OBS_ALL,01709,C_BASEL_RETAIL,00002,append|copy,,,T_SME_OBS_OLL.C_BASEL_RETAIL
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01710,YEAR_MANUFACTURE,00003,append|create,,,null as YEAR_MANUFACTURE
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01711,YEARS_AT_JOB,00003,append|create,,,null as YEARS_AT_JOB
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01712,SEQ__NO_P,00003,append|create,,,null as SEQ__NO_P
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01713,CUSTOMER_TYPE_P,00003,append|create,,,null as CUSTOMER_TYPE_P
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01714,START_DT,00003,append|create,,,null as START_DT
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01715,A_TOTAL_INSURANCE,00003,append|create,,,null as A_TOTAL_INSURANCE
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01716,APP_CONTRACT_TERM,00003,append|create,,,null as APP_CONTRACT_TERM
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01717,PRIMARY_CUSTOMER_NAMEKEY,00003,append|create,,,null as PRIMARY_CUSTOMER_NAMEKEY
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01718,N_FACILITY,00003,append|create,,,null as N_FACILITY
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01719,ESTABLISHED_DATE,00003,append|create,,,null as ESTABLISHED_DATE
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01720,YEAR_OF_MANUFACTURE,00003,append|create,,,null as YEAR_OF_MANUFACTURE
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01721,AMT_FINANCED,00003,append|create,,,null as AMT_FINANCED
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01722,ORIGINAL_PURCHASE_PRICE,00003,append|create,,,null as ORIGINAL_PURCHASE_PRICE
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01723,ASSET_TYPE_CODE,00003,append|create,,,null as ASSET_TYPE_CODE
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01724,ORIGINAL_LOAN_AMT,00003,append|create,,,null as ORIGINAL_LOAN_AMT
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01725,RESIDUAL_AMT,00003,append|create,,,null as RESIDUAL_AMT
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01726,ENTITY_TYPE,00003,append|create,,,null as ENTITY_TYPE
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01727,ASSET_TYPE,00003,append|create,,,null as ASSET_TYPE
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01728,ASSET_AGE,00003,append|create,,,null as ASSET_AGE
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01729,INSTRUMENT_CURRENCY,00003,append|create,,,null as INSTRUMENT_CURRENCY
00026,RADAR.T_SME_OBS_OLL,00553,C_PFMNC_FINCL,00054,RADAR.T_SME_OBS_ALL,01730,C_PFMNC_FINCL,00002,append|copy,,,T_SME_OBS_OLL.C_PFMNC_FINCL
00026,RADAR.T_SME_OBS_OLL,00532,N_TYPE_SECRY,00054,RADAR.T_SME_OBS_ALL,01731,N_TYPE_SECRY,00002,append|copy,,,T_SME_OBS_OLL.N_TYPE_SECRY
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01732,ID_SYS,00003,append|create,,,'10' as ID_SYS
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01733,N_CONTRACT,00003,append|create,,,null as N_CONTRACT
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01734,A_LOAN_ORIGNL,00003,append|create,,,null as A_LOAN_ORIGNL
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01735,EXTENDED_VALUE,00003,append|create,,,null as EXTENDED_VALUE
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01624,K_DAYS_DLNQT,00003,append|create,,,null as K_DAYS_DLNQT
00040,RADAR.T_SME_OBS_ESA,00891,D_MTH,00054,RADAR.T_SME_OBS_ALL,01581,D_MTH,00002,append|copy,,,T_SME_OBS_ESA.D_MTH
00040,RADAR.T_SME_OBS_ESA,00892,N_ACCT,00054,RADAR.T_SME_OBS_ALL,01582,N_ACCT,00002,append|copy,,,T_SME_OBS_ESA.N_ACCT
00040,RADAR.T_SME_OBS_ESA,00893,C_GRP_PROD,00054,RADAR.T_SME_OBS_ALL,01583,C_GRP_PROD,00002,append|copy,,,T_SME_OBS_ESA.C_GRP_PROD
00040,RADAR.T_SME_OBS_ESA,00903,ACTUAL_FACILITY_CD,00054,RADAR.T_SME_OBS_ALL,01584,C_PROD,00005,append|rename,,,T_SME_OBS_ESA.ACTUAL_FACILITY_CD as C_PROD
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01585,C_PPROD_LAST,00003,append|create,,,null as C_PPROD_LAST
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01586,C_STAT_ACCT,00003,append|create,,,null as C_STAT_ACCT
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01587,A_BAL_CHRGO,00003,append|create,,,null as A_BAL_CHRGO
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01588,A_BALANCE,00003,append|create,,,null as A_BALANCE
00040,RADAR.T_SME_OBS_ESA,00896,A_DRAWN,00054,RADAR.T_SME_OBS_ALL,01589,A_DRAWN,00002,append|copy,,,T_SME_OBS_ESA.A_DRAWN
00040,RADAR.T_SME_OBS_ESA,00897,A_UNDRAWN,00054,RADAR.T_SME_OBS_ALL,01590,A_UNDRAWN,00002,append|copy,,,T_SME_OBS_ESA.A_UNDRAWN
00040,RADAR.T_SME_OBS_ESA,00898,A_EXPOSURE,00054,RADAR.T_SME_OBS_ALL,01591,A_EXPOSURE,00002,append|copy,,,T_SME_OBS_ESA.A_EXPOSURE
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01592,F_ZBUS,00003,append|create,,,null as F_ZBUS
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01593,F_LENDING_SERVICE_CPID,00003,append|create,,,null as F_LENDING_SERVICE_CPID
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01594,N_OU_PBNK_BUS,00003,append|create,,,null as N_OU_PBNK_BUS
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01595,A_IDR_PAID_MTD,00003,append|create,,,null as A_IDR_PAID_MTD
00040,RADAR.T_SME_OBS_ESA,00919,ANZSIC_CD,00054,RADAR.T_SME_OBS_ALL,01596,C_ICC,00004,append|transform,00015,to_char,TO_CHAR(T_SME_OBS_ESA.ANZSIC_CD) as C_ICC
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01597,D_CLOSE,00003,append|create,,,null as D_CLOSE
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01598,D_ROPN,00003,append|create,,,null as D_ROPN
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01599,R_IDR,00003,append|create,,,null as R_IDR
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01600,R_IDR_EOM,00003,append|create,,,null as R_IDR_EOM
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01601,K_DAY_CONT_EXCS,00003,append|create,,,null as K_DAY_CONT_EXCS
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01602,I_CHRGO,00003,append|create,,,null as I_CHRGO
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01603,A_INCM_FEE_NET,00003,append|create,,,null as A_INCM_FEE_NET
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01604,A_INCM_INT_NET,00003,append|create,,,null as A_INCM_INT_NET
00011,RADAR.T_SME_OBS_DDA,-1,,00054,RADAR.T_SME_OBS_ALL,01605,C_RG,00003,append|create,,,null as C_RG
